rgb,ir,width,height,ir_width,ir_height,dx_px,dy_px,shift_px,response,ncc_before,ncc_after,status,reason
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_00904.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_00904.png,640,512,640,512,0.9076667648797638,-5.495796848051782,5.570246130210334,0.43471371293999256,0.2710227250004621,0.20805119247323012,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_00995.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_00995.png,640,512,640,512,-2.0873743706356436,2.276823370471078,3.0888600524319374,0.06185453811194748,0.13066345952369382,0.12049144428860892,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_01085.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_01085.png,640,512,640,512,0.36962797064450115,2.1146466060273212,2.1467079692090496,0.13486579465679824,0.44882207295327725,0.44729804681449875,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_01176.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_01176.png,640,512,640,512,0.3805082874967525,-0.25119326883270787,0.45594365349303007,0.23082610585261137,0.37270258597041545,0.37081684996112,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_01266.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_01266.png,640,512,640,512,0.16931086196206024,-0.359591736653158,0.3974574002928741,0.13289398374035954,0.25884284960599396,0.26117940762182285,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_01356.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_01356.png,640,512,640,512,0.8189678716960884,1.9035739967365828,2.0722698511347666,0.14644942292943597,0.38263740057349205,0.39389875148305015,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_01447.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_01447.png,640,512,640,512,-3.0384106444255394,-4.910096193920879,5.774165210462437,0.14695717673748732,0.21090423723252583,0.18023471376895694,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_01537.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_01537.png,640,512,640,512,1.7109311408304393,-10.797748603105731,10.93245902185483,0.14509796558413654,0.2815175660518965,0.21812306834242315,MISALIGNED,large_shift
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_01628.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_01628.png,640,512,640,512,2.1478631427581263,-3.5645224653050605,4.1616266634193995,0.1621280970983207,0.2829580197770731,0.2996684968001919,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_01718.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_01718.png,640,512,640,512,-61.74013402471263,60.574231467763695,86.49324636813958,0.008653261279687286,0.06035148192316956,0.003711761335549811,MISALIGNED,large_shift
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_01808.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_01808.png,640,512,640,512,0.3263405432669515,-0.42249734971289854,0.5338559362732537,0.14004987657535822,0.4927570133706058,0.5059355263849556,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_01899.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_01899.png,640,512,640,512,-28.379012518269235,64.24989351930469,70.2382884810989,0.004607711965218186,0.19349326616944926,0.001187539773198438,MISALIGNED,large_shift
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_01989.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_01989.png,640,512,640,512,-1.1422361922330992,-0.3031373568609297,1.1817765338556188,0.17751267044804991,0.12235449158684432,0.09972358897520003,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_02080.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_02080.png,640,512,640,512,1.1708378827486285,-3.438693845157161,3.632557874060788,0.2582712426315993,0.4559064690981008,0.3546417204617789,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_02170.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_02170.png,640,512,640,512,0.3798382904219011,0.0304871123794328,0.3810598258697296,0.46945083122700454,0.6130567722204947,0.5940992933869524,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_02260.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_02260.png,640,512,640,512,0.7124349163185002,-7.941663323924843,7.973555032766924,0.11568109047366307,0.2802337934930044,0.21891870589666412,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_02351.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_02351.png,640,512,640,512,1.0396094815816923,-4.2968315995415765,4.420808712103881,0.2162338115274906,0.3004503299530691,0.2177591445559206,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_02441.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_02441.png,640,512,640,512,0.8831246922163132,-2.822753707132506,2.9576760662946953,0.24687068518251182,0.4155407987503198,0.33294014467226096,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_02532.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_02532.png,640,512,640,512,-0.6110945524545741,0.4410110680202024,0.7536095236632668,0.2291725146351382,0.4362464766253316,0.4059832077613701,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_02622.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_02622.png,640,512,640,512,0.601317962339806,-0.25673955368000634,0.6538336870002227,0.40642574783414603,0.616547206100698,0.5991747996198795,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_02712.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_02712.png,640,512,640,512,48.537005579132824,-8.379637736500854,49.25504277922982,0.0077877241768874225,0.08486742232499064,0.005310894487316097,MISALIGNED,large_shift
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_02803.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_02803.png,640,512,640,512,-0.8773306433779453,-8.393839033106474,8.43956413397705,0.19821218270808458,0.11148288688295024,0.02956816253704653,MISALIGNED,large_shift
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_02893.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_02893.png,640,512,640,512,0.8446801503978918,-4.864327650317591,4.93712143319571,0.17916237460449339,0.5632218317340425,0.43162455656497933,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_02984.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_02984.png,640,512,640,512,0.3813045174341596,-2.624234590840956,2.651791907895847,0.29009455209597945,0.35431993733241385,0.2943878985436751,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_03074.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_03074.png,640,512,640,512,2.1863738273484046,0.27639549120408446,2.2037751655901876,0.12613495010882617,0.26363569018759364,0.26052925871207827,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_03164.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_03164.png,640,512,640,512,0.4945312619299784,-3.5273212204979245,3.561819220791676,0.3074586691102013,0.4012466748698849,0.33978167496984335,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_03255.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_03255.png,640,512,640,512,-1.1126968156266344,-1.0199314660868026,1.5094218757589366,0.3861809488851577,0.4329720462338688,0.27810845578146604,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_03345.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_03345.png,640,512,640,512,0.6681932605711722,-10.918700062645485,10.939126715213023,0.17056703796843067,0.1926078772196967,0.13724508882912564,MISALIGNED,large_shift
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_03436.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_03436.png,640,512,640,512,0.5006549090981594,-0.226815191151843,0.5496366699387271,0.45638089971616863,0.5506787095183963,0.5221805976755676,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_03526.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_03526.png,640,512,640,512,0.9910439706220586,0.11640026647989998,0.9978562891233024,0.2205658493563533,0.3006262190261759,0.23626969201193712,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_03616.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_03616.png,640,512,640,512,-0.03825096801011796,-1.030415412692264,1.0311251423893608,0.1592196160927415,0.3493781497225375,0.34146256823605337,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_03707.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_03707.png,640,512,640,512,0.007673573330578165,9.27761251254202,9.27761568597255,0.11654371151234955,0.3602624910098529,0.30934192923246245,MISALIGNED,large_shift
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_03797.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_03797.png,640,512,640,512,0.41379717990162135,-2.0001999908996595,2.042554310095458,0.1961527354666032,0.3248227950667852,0.29979059706840655,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_03888.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_03888.png,640,512,640,512,0.7525092413766856,-1.0561210060864141,1.2967890105388364,0.2721005139639601,0.4039479530721343,0.3534404806001883,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_03978.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_03978.png,640,512,640,512,3.133351654537819,-2.241453148961398,3.8525322594345464,0.22607470550574363,0.3383618246875062,0.1930681560478884,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_04068.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_04068.png,640,512,640,512,7.359158964671565,-1.569641905557262,7.524692444145959,0.1870825387071818,0.2001571556651254,0.1502445984424927,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_04159.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_04159.png,640,512,640,512,0.9155110385296439,-0.4902619465302678,1.0385168452583107,0.35425767842680217,0.46345061749890015,0.41863541405771754,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_04249.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_04249.png,640,512,640,512,156.16911668848914,-24.146677577812227,158.0248557832272,-0.013796011405065655,0.13098188788965184,-0.024814453375024418,MISALIGNED,large_shift
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_04340.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_04340.png,640,512,640,512,-0.4892081166630078,-1.3282196807235778,1.4154476682909933,0.06590525563806296,0.2886888985069512,0.2615905016138178,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_04430.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_04430.png,640,512,640,512,1.0727478970234756,-4.318573180775331,4.449815992631633,0.3340088984463364,0.4081302526906011,0.29908636883976064,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_04520.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_04520.png,640,512,640,512,0.41030333047234535,-0.4657661566533875,0.6207148585948032,0.24319872558116912,0.578646308784122,0.5557734885998955,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_04611.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_04611.png,640,512,640,512,-5.076388759399663,-1.555193748549982,5.309270235360806,0.27152349511161444,0.40105778110546936,0.3320437608135927,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_04701.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_04701.png,640,512,640,512,-3.831429890090021,-1.4243291793276853,4.087611602606039,0.25987534476444124,0.30293929269412234,0.2832667862058435,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_04792.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_04792.png,640,512,640,512,2.0843361613847264,7.077823102189512,7.378349212360687,0.1003231278154999,0.33076874112743937,0.3198883648449019,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_04882.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_04882.png,640,512,640,512,7.816577613761581,-0.43670312555661894,7.828767157849926,0.314625798817724,0.5198191706431452,0.44828207290435473,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_04972.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_04972.png,640,512,640,512,0.10155442049000385,1.8335544668832995,1.8363646923606325,0.1813772100955248,0.5092041252139424,0.5165880954740646,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_05063.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_05063.png,640,512,640,512,8.520604969856777,1.918816009896517,8.73398900458337,0.1463845031801611,0.24730711052347223,0.16135830055963063,MISALIGNED,large_shift
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_05153.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_05153.png,640,512,640,512,0.9762871947941676,-0.32834362217568014,1.0300224371063529,0.20672849295660853,0.28673230994340754,0.2688349716537015,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_05244.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_05244.png,640,512,640,512,0.3694335526146233,-0.3366623000998743,0.49982262264327276,0.19228593311272563,0.3953174134177981,0.375736474178047,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_05334.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_05334.png,640,512,640,512,0.8288659325681351,-2.905854923832635,3.0217563721343277,0.3076246599666774,0.36388303414025264,0.3168981342165814,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_05424.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_05424.png,640,512,640,512,0.02105154996075953,-2.9348076631378035,2.9348831641767488,0.1914376246277243,0.4815529253302266,0.4838023812732836,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_05515.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_05515.png,640,512,640,512,0.34023858722844125,0.1582821156301577,0.37525394650498245,0.2987637660466135,0.5749254363480011,0.5738013420096689,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_05605.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_05605.png,640,512,640,512,-0.6744936520102556,-0.32096067751774626,0.7469654899088595,0.19927613395266236,0.42911631608490214,0.42957919682082796,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_05696.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_05696.png,640,512,640,512,-3.114427323709265,-0.6686938915869973,3.1854056374836497,0.4690728818997741,0.4363071046973761,0.3827137968870611,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_05786.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_05786.png,640,512,640,512,-0.22510122826611223,-6.348842071089507,6.352831353546465,0.3507908341940492,0.25879090356414186,0.2011874240905558,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_05876.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_05876.png,640,512,640,512,2.371862836493108,0.05097606271112909,2.3724105618772358,0.4308586671948433,0.5308267023545463,0.48050110391272705,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_05967.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_05967.png,640,512,640,512,1.2736263782991841,-5.081551292837332,5.238729587718407,0.27159526622854174,0.39206355033577756,0.17062223855301112,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_06057.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_06057.png,640,512,640,512,0.6128054558087115,-0.07450507434975862,0.6173180159146383,0.26291365921497345,0.3736609006964582,0.34626577985473556,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_06147.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_06147.png,640,512,640,512,0.6312109106615367,-0.07501916322542002,0.6356532770223156,0.33032849298324435,0.47734075478409466,0.4629547941708246,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_06238.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_06238.png,640,512,640,512,1.094451043968661,-5.377896376655883,5.488131970506228,0.3592702954541892,0.5229798170293433,0.38975648542018826,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_06328.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_06328.png,640,512,640,512,0.9081624373730506,1.6729117818563282,1.9035211694460021,0.2541532526724041,0.3295066059217547,0.22417720525539125,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_06419.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_06419.png,640,512,640,512,0.5520444116646672,-0.35857508623234935,0.6582773920747433,0.3327321013435721,0.42831282730415904,0.41125906631191883,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_06509.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_06509.png,640,512,640,512,0.7499081336376321,-0.3248121830534956,0.8172301775851489,0.23099377006292343,0.4172148347463842,0.3780820352889557,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_06599.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_06599.png,640,512,640,512,0.4618608068230401,-0.8256694896899148,0.9460684494707738,0.3195568669354543,0.6061868836078007,0.5417300383917986,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_06690.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_06690.png,640,512,640,512,1.407829395769454,-1.6539741226170008,2.172006907419786,0.29155080728232863,0.4260417751525709,0.4002704157661002,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_06780.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_06780.png,640,512,640,512,0.7203932291003525,0.19150354665589475,0.7454126460662037,0.277433461137116,0.5170906446790996,0.48804084872291237,ALIGNED,ok
/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/images/train/ir_06871.jpg,/home/biiteam/Storage-4T/biiteam/MCONG/datasets/dronevehicle_twostream/image/train/ir_06871.png,640,512,640,512,0.7416883190776957,-0.4132684636397812,0.8490538179028952,0.2736912654247135,0.5052480709438275,0.45054240243682425,ALIGNED,ok
